Date,State,Commodity,tempmax,tempmin,precip,humidity,windspeed,snowdepth,Price (₹/qtl)
2024-01-30,Andhra Pradesh,Potato,86.0,62.9,0.0,75.8,6.9,0,2180.0
2024-01-30,Andhra Pradesh,Onion,86.0,62.9,0.0,75.8,6.9,0,2125.0
2024-01-30,Andhra Pradesh,Tomato,86.0,62.9,0.0,75.8,6.9,0,1700.0
2024-01-30,Assam,Rice,75.2,53.2,0.0,76.0,3.8,0,3772.29
2024-01-30,Assam,Wheat,75.2,53.2,0.0,76.0,3.8,0,2793.64
2024-01-30,Assam,Atta (Wheat),75.2,53.2,0.0,76.0,3.8,0,3149.25
2024-01-30,Assam,Gram Dal,75.2,53.2,0.0,76.0,3.8,0,7459.52
2024-01-30,Assam,Tur/Arhar Dal,75.2,53.2,0.0,76.0,3.8,0,13287.92
2024-01-30,Assam,Urad Dal,75.2,53.2,0.0,76.0,3.8,0,10185.0
2024-01-30,Assam,Moong Dal,75.2,53.2,0.0,76.0,3.8,0,10558.33
2024-01-30,Assam,Masoor Dal,75.2,53.2,0.0,76.0,3.8,0,8302.27
2024-01-30,Assam,Sugar,75.2,53.2,0.0,76.0,3.8,0,4354.78
2024-01-30,Assam,Milk @,75.2,53.2,0.0,76.0,3.8,0,6685.29
2024-01-30,Assam,Groundnut Oil (Packed),75.2,53.2,0.0,76.0,3.8,0,20816.67
2024-01-30,Assam,Mustard Oil (Packed),75.2,53.2,0.0,76.0,3.8,0,13566.09
2024-01-30,Assam,Vanaspati (Packed),75.2,53.2,0.0,76.0,3.8,0,11967.65
2024-01-30,Assam,Soya Oil (Packed),75.2,53.2,0.0,76.0,3.8,0,12469.85
2024-01-30,Assam,Sunflower Oil (Packed),75.2,53.2,0.0,76.0,3.8,0,13417.65
2024-01-30,Assam,Palm Oil (Packed),75.2,53.2,0.0,76.0,3.8,0,10270.59
2024-01-30,Assam,Gur,75.2,53.2,0.0,76.0,3.8,0,4785.42
2024-01-30,Assam,Tea Loose,75.2,53.2,0.0,76.0,3.8,0,22490.91
2024-01-30,Assam,Salt Pack (Iodised),75.2,53.2,0.0,76.0,3.8,0,1036.09
2024-01-30,Assam,Potato,75.2,53.2,0.0,76.0,3.8,0,1385.83
2024-01-30,Assam,Onion,75.2,53.2,0.0,76.0,3.8,0,3344.57
2024-01-30,Assam,Tomato,75.2,53.2,0.0,76.0,3.8,0,2647.37
2024-01-30,Bihar,Rice,74.4,51.8,0.0,79.0,5.5,0,3340.53
2024-01-30,Bihar,Wheat,74.4,51.8,0.0,79.0,5.5,0,2500.53
2024-01-30,Bihar,Atta (Wheat),74.4,51.8,0.0,79.0,5.5,0,2975.66
2024-01-30,Bihar,Gram Dal,74.4,51.8,0.0,79.0,5.5,0,6998.68
2024-01-30,Bihar,Tur/Arhar Dal,74.4,51.8,0.0,79.0,5.5,0,13328.95
2024-01-30,Bihar,Urad Dal,74.4,51.8,0.0,79.0,5.5,0,11080.83
2024-01-30,Bihar,Moong Dal,74.4,51.8,0.0,79.0,5.5,0,10391.58
2024-01-30,Bihar,Masoor Dal,74.4,51.8,0.0,79.0,5.5,0,7313.95
2024-01-30,Bihar,Sugar,74.4,51.8,0.0,79.0,5.5,0,4172.7
2024-01-30,Bihar,Milk @,74.4,51.8,0.0,79.0,5.5,0,5215.28
2024-01-30,Bihar,Groundnut Oil (Packed),74.4,51.8,0.0,79.0,5.5,0,16715.63
2024-01-30,Bihar,Mustard Oil (Packed),74.4,51.8,0.0,79.0,5.5,0,12450.0
2024-01-30,Bihar,Vanaspati (Packed),74.4,51.8,0.0,79.0,5.5,0,11172.39
2024-01-30,Bihar,Soya Oil (Packed),74.4,51.8,0.0,79.0,5.5,0,11884.86
2024-01-30,Bihar,Sunflower Oil (Packed),74.4,51.8,0.0,79.0,5.5,0,15240.83
2024-01-30,Bihar,Palm Oil (Packed),74.4,51.8,0.0,79.0,5.5,0,9517.77
2024-01-30,Bihar,Gur,74.4,51.8,0.0,79.0,5.5,0,4194.74
2024-01-30,Bihar,Tea Loose,74.4,51.8,0.0,79.0,5.5,0,24936.49
2024-01-30,Bihar,Salt Pack (Iodised),74.4,51.8,0.0,79.0,5.5,0,1951.71
2024-01-30,Bihar,Potato,74.4,51.8,0.0,79.0,5.5,0,1271.58
2024-01-30,Bihar,Onion,74.4,51.8,0.0,79.0,5.5,0,2860.81
2024-01-30,Bihar,Tomato,74.4,51.8,0.0,79.0,5.5,0,2266.22
2024-01-30,Chhattisgarh,Rice,84.9,59.1,0.0,53.6,12.8,0,3643.75
2024-01-30,Chhattisgarh,Wheat,84.9,59.1,0.0,53.6,12.8,0,3131.25
2024-01-30,Chhattisgarh,Atta (Wheat),84.9,59.1,0.0,53.6,12.8,0,3275.0
2024-01-30,Chhattisgarh,Gram Dal,84.9,59.1,0.0,53.6,12.8,0,7737.5
2024-01-30,Chhattisgarh,Tur/Arhar Dal,84.9,59.1,0.0,53.6,12.8,0,14037.5
2024-01-30,Chhattisgarh,Urad Dal,84.9,59.1,0.0,53.6,12.8,0,10171.43
2024-01-30,Chhattisgarh,Moong Dal,84.9,59.1,0.0,53.6,12.8,0,10318.75
2024-01-30,Chhattisgarh,Masoor Dal,84.9,59.1,0.0,53.6,12.8,0,8485.71
2024-01-30,Chhattisgarh,Sugar,84.9,59.1,0.0,53.6,12.8,0,3937.5
2024-01-30,Chhattisgarh,Milk @,84.9,59.1,0.0,53.6,12.8,0,5231.88
2024-01-30,Chhattisgarh,Groundnut Oil (Packed),84.9,59.1,0.0,53.6,12.8,0,19162.5
2024-01-30,Chhattisgarh,Mustard Oil (Packed),84.9,59.1,0.0,53.6,12.8,0,14057.14
2024-01-30,Chhattisgarh,Vanaspati (Packed),84.9,59.1,0.0,53.6,12.8,0,11706.25
2024-01-30,Chhattisgarh,Soya Oil (Packed),84.9,59.1,0.0,53.6,12.8,0,11962.5
2024-01-30,Chhattisgarh,Sunflower Oil (Packed),84.9,59.1,0.0,53.6,12.8,0,13400.0
2024-01-30,Chhattisgarh,Palm Oil (Packed),84.9,59.1,0.0,53.6,12.8,0,10542.86
2024-01-30,Chhattisgarh,Gur,84.9,59.1,0.0,53.6,12.8,0,4431.25
2024-01-30,Chhattisgarh,Tea Loose,84.9,59.1,0.0,53.6,12.8,0,28628.57
2024-01-30,Chhattisgarh,Salt Pack (Iodised),84.9,59.1,0.0,53.6,12.8,0,1969.38
2024-01-30,Chhattisgarh,Potato,84.9,59.1,0.0,53.6,12.8,0,1785.71
2024-01-30,Chhattisgarh,Onion,84.9,59.1,0.0,53.6,12.8,0,2937.5
2024-01-30,Chhattisgarh,Tomato,84.9,59.1,0.0,53.6,12.8,0,1478.57
2024-01-30,Delhi,Rice,67.0,50.0,0.0,92.2,5.8,0,2800.0
2024-01-30,Delhi,Wheat,67.0,50.0,0.0,92.2,5.8,0,2600.0
2024-01-30,Delhi,Atta (Wheat),67.0,50.0,0.0,92.2,5.8,0,2700.0
2024-01-30,Delhi,Gram Dal,67.0,50.0,0.0,92.2,5.8,0,6650.0
2024-01-30,Delhi,Tur/Arhar Dal,67.0,50.0,0.0,92.2,5.8,0,11700.0
2024-01-30,Delhi,Urad Dal,67.0,50.0,0.0,92.2,5.8,0,10450.0
2024-01-30,Delhi,Moong Dal,67.0,50.0,0.0,92.2,5.8,0,9900.0
2024-01-30,Delhi,Masoor Dal,67.0,50.0,0.0,92.2,5.8,0,7250.0
2024-01-30,Delhi,Sugar,67.0,50.0,0.0,92.2,5.8,0,4150.0
2024-01-30,Delhi,Milk @,67.0,50.0,0.0,92.2,5.8,0,
2024-01-30,Delhi,Groundnut Oil (Packed),67.0,50.0,0.0,92.2,5.8,0,19780.0
2024-01-30,Delhi,Mustard Oil (Packed),67.0,50.0,0.0,92.2,5.8,0,13259.0
2024-01-30,Delhi,Vanaspati (Packed),67.0,50.0,0.0,92.2,5.8,0,9666.0
2024-01-30,Delhi,Soya Oil (Packed),67.0,50.0,0.0,92.2,5.8,0,11135.0
2024-01-30,Delhi,Sunflower Oil (Packed),67.0,50.0,0.0,92.2,5.8,0,12088.0
2024-01-30,Delhi,Palm Oil (Packed),67.0,50.0,0.0,92.2,5.8,0,8000.0
2024-01-30,Delhi,Gur,67.0,50.0,0.0,92.2,5.8,0,4550.0
2024-01-30,Delhi,Tea Loose,67.0,50.0,0.0,92.2,5.8,0,21700.0
2024-01-30,Delhi,Salt Pack (Iodised),67.0,50.0,0.0,92.2,5.8,0,2300.0
2024-01-30,Delhi,Potato,67.0,50.0,0.0,92.2,5.8,0,775.0
2024-01-30,Delhi,Onion,67.0,50.0,0.0,92.2,5.8,0,1475.0
2024-01-30,Delhi,Tomato,67.0,50.0,0.0,92.2,5.8,0,2300.0
2024-01-30,Gujarat,Rice,83.4,59.0,0.0,58.1,4.7,0,3311.43
2024-01-30,Gujarat,Wheat,83.4,59.0,0.0,58.1,4.7,0,3208.57
2024-01-30,Gujarat,Atta (Wheat),83.4,59.0,0.0,58.1,4.7,0,3472.86
2024-01-30,Gujarat,Gram Dal,83.4,59.0,0.0,58.1,4.7,0,7328.57
2024-01-30,Gujarat,Tur/Arhar Dal,83.4,59.0,0.0,58.1,4.7,0,13490.0
2024-01-30,Gujarat,Urad Dal,83.4,59.0,0.0,58.1,4.7,0,11071.43
2024-01-30,Gujarat,Moong Dal,83.4,59.0,0.0,58.1,4.7,0,10428.57
2024-01-30,Gujarat,Masoor Dal,83.4,59.0,0.0,58.1,4.7,0,8175.71
2024-01-30,Gujarat,Sugar,83.4,59.0,0.0,58.1,4.7,0,3971.43
2024-01-30,Gujarat,Milk @,83.4,59.0,0.0,58.1,4.7,0,5440.0
2024-01-30,Gujarat,Groundnut Oil (Packed),83.4,59.0,0.0,58.1,4.7,0,17664.29
2024-01-30,Gujarat,Mustard Oil (Packed),83.4,59.0,0.0,58.1,4.7,0,12914.29
2024-01-30,Gujarat,Vanaspati (Packed),83.4,59.0,0.0,58.1,4.7,0,11708.33
2024-01-30,Gujarat,Soya Oil (Packed),83.4,59.0,0.0,58.1,4.7,0,12015.71
2024-01-30,Gujarat,Sunflower Oil (Packed),83.4,59.0,0.0,58.1,4.7,0,11658.57
2024-01-30,Gujarat,Palm Oil (Packed),83.4,59.0,0.0,58.1,4.7,0,9928.57
2024-01-30,Gujarat,Gur,83.4,59.0,0.0,58.1,4.7,0,4585.71
2024-01-30,Gujarat,Tea Loose,83.4,59.0,0.0,58.1,4.7,0,24533.33
2024-01-30,Gujarat,Salt Pack (Iodised),83.4,59.0,0.0,58.1,4.7,0,1033.33
2024-01-30,Gujarat,Potato,83.4,59.0,0.0,58.1,4.7,0,1914.29
2024-01-30,Gujarat,Onion,83.4,59.0,0.0,58.1,4.7,0,3151.43
2024-01-30,Gujarat,Tomato,83.4,59.0,0.0,58.1,4.7,0,2250.0
2024-01-30,Haryana,Rice,65.9,50.0,0.0,92.0,5.8,0,3212.5
2024-01-30,Haryana,Wheat,65.9,50.0,0.0,92.0,5.8,0,2531.25
2024-01-30,Haryana,Atta (Wheat),65.9,50.0,0.0,92.0,5.8,0,2925.0
2024-01-30,Haryana,Gram Dal,65.9,50.0,0.0,92.0,5.8,0,6625.0
2024-01-30,Haryana,Tur/Arhar Dal,65.9,50.0,0.0,92.0,5.8,0,11650.0
2024-01-30,Haryana,Urad Dal,65.9,50.0,0.0,92.0,5.8,0,9650.0
2024-01-30,Haryana,Moong Dal,65.9,50.0,0.0,92.0,5.8,0,10000.0
2024-01-30,Haryana,Masoor Dal,65.9,50.0,0.0,92.0,5.8,0,8400.0
2024-01-30,Haryana,Sugar,65.9,50.0,0.0,92.0,5.8,0,4012.5
2024-01-30,Haryana,Milk @,65.9,50.0,0.0,92.0,5.8,0,5737.5
2024-01-30,Haryana,Groundnut Oil (Packed),65.9,50.0,0.0,92.0,5.8,0,16925.0
2024-01-30,Haryana,Mustard Oil (Packed),65.9,50.0,0.0,92.0,5.8,0,12900.0
2024-01-30,Haryana,Vanaspati (Packed),65.9,50.0,0.0,92.0,5.8,0,12025.0
2024-01-30,Haryana,Soya Oil (Packed),65.9,50.0,0.0,92.0,5.8,0,11925.0
2024-01-30,Haryana,Sunflower Oil (Packed),65.9,50.0,0.0,92.0,5.8,0,14775.0
2024-01-30,Haryana,Palm Oil (Packed),65.9,50.0,0.0,92.0,5.8,0,9525.0
2024-01-30,Haryana,Gur,65.9,50.0,0.0,92.0,5.8,0,4133.33
2024-01-30,Haryana,Tea Loose,65.9,50.0,0.0,92.0,5.8,0,21650.0
2024-01-30,Haryana,Salt Pack (Iodised),65.9,50.0,0.0,92.0,5.8,0,2100.0
2024-01-30,Haryana,Potato,65.9,50.0,0.0,92.0,5.8,0,1450.0
2024-01-30,Haryana,Onion,65.9,50.0,0.0,92.0,5.8,0,3300.0
2024-01-30,Haryana,Tomato,65.9,50.0,0.0,92.0,5.8,0,2600.0
2024-01-30,Himachal Pradesh,Rice,60.9,38.0,0.009,69.9,6.9,0,3500.33
2024-01-30,Himachal Pradesh,Wheat,60.9,38.0,0.009,69.9,6.9,0,2100.0
2024-01-30,Himachal Pradesh,Atta (Wheat),60.9,38.0,0.009,69.9,6.9,0,2997.5
2024-01-30,Himachal Pradesh,Gram Dal,60.9,38.0,0.009,69.9,6.9,0,7374.83
2024-01-30,Himachal Pradesh,Tur/Arhar Dal,60.9,38.0,0.009,69.9,6.9,0,14277.55
2024-01-30,Himachal Pradesh,Urad Dal,60.9,38.0,0.009,69.9,6.9,0,11997.25
2024-01-30,Himachal Pradesh,Moong Dal,60.9,38.0,0.009,69.9,6.9,0,10823.17
2024-01-30,Himachal Pradesh,Masoor Dal,60.9,38.0,0.009,69.9,6.9,0,8278.42
2024-01-30,Himachal Pradesh,Sugar,60.9,38.0,0.009,69.9,6.9,0,4374.67
2024-01-30,Himachal Pradesh,Milk @,60.9,38.0,0.009,69.9,6.9,0,4812.5
2024-01-30,Himachal Pradesh,Groundnut Oil (Packed),60.9,38.0,0.009,69.9,6.9,0,18868.0
2024-01-30,Himachal Pradesh,Mustard Oil (Packed),60.9,38.0,0.009,69.9,6.9,0,15067.0
2024-01-30,Himachal Pradesh,Vanaspati (Packed),60.9,38.0,0.009,69.9,6.9,0,12270.67
2024-01-30,Himachal Pradesh,Soya Oil (Packed),60.9,38.0,0.009,69.9,6.9,0,11970.0
2024-01-30,Himachal Pradesh,Sunflower Oil (Packed),60.9,38.0,0.009,69.9,6.9,0,13163.6
2024-01-30,Himachal Pradesh,Palm Oil (Packed),60.9,38.0,0.009,69.9,6.9,0,11052.0
2024-01-30,Himachal Pradesh,Gur,60.9,38.0,0.009,69.9,6.9,0,4277.75
2024-01-30,Himachal Pradesh,Tea Loose,60.9,38.0,0.009,69.9,6.9,0,22314.18
2024-01-30,Himachal Pradesh,Salt Pack (Iodised),60.9,38.0,0.009,69.9,6.9,0,2479.5
2024-01-30,Himachal Pradesh,Potato,60.9,38.0,0.009,69.9,6.9,0,1458.33
2024-01-30,Himachal Pradesh,Onion,60.9,38.0,0.009,69.9,6.9,0,2643.18
2024-01-30,Himachal Pradesh,Tomato,60.9,38.0,0.009,69.9,6.9,0,3637.5
2024-01-30,Jammu and Kashmir,Rice,59.2,47.9,0.107,87.1,9.0,0,3520.0
2024-01-30,Jammu and Kashmir,Wheat,59.2,47.9,0.107,87.1,9.0,0,2740.0
2024-01-30,Jammu and Kashmir,Atta (Wheat),59.2,47.9,0.107,87.1,9.0,0,3300.0
2024-01-30,Jammu and Kashmir,Gram Dal,59.2,47.9,0.107,87.1,9.0,0,7241.67
2024-01-30,Jammu and Kashmir,Tur/Arhar Dal,59.2,47.9,0.107,87.1,9.0,0,11500.0
2024-01-30,Jammu and Kashmir,Urad Dal,59.2,47.9,0.107,87.1,9.0,0,10766.67
2024-01-30,Jammu and Kashmir,Moong Dal,59.2,47.9,0.107,87.1,9.0,0,10266.67
2024-01-30,Jammu and Kashmir,Masoor Dal,59.2,47.9,0.107,87.1,9.0,0,8808.33
2024-01-30,Jammu and Kashmir,Sugar,59.2,47.9,0.107,87.1,9.0,0,4350.0
2024-01-30,Jammu and Kashmir,Milk @,59.2,47.9,0.107,87.1,9.0,0,4530.0
2024-01-30,Jammu and Kashmir,Groundnut Oil (Packed),59.2,47.9,0.107,87.1,9.0,0,17550.0
2024-01-30,Jammu and Kashmir,Mustard Oil (Packed),59.2,47.9,0.107,87.1,9.0,0,13620.0
2024-01-30,Jammu and Kashmir,Vanaspati (Packed),59.2,47.9,0.107,87.1,9.0,0,12196.67
2024-01-30,Jammu and Kashmir,Soya Oil (Packed),59.2,47.9,0.107,87.1,9.0,0,12080.0
2024-01-30,Jammu and Kashmir,Sunflower Oil (Packed),59.2,47.9,0.107,87.1,9.0,0,13820.0
2024-01-30,Jammu and Kashmir,Palm Oil (Packed),59.2,47.9,0.107,87.1,9.0,0,11766.67
2024-01-30,Jammu and Kashmir,Gur,59.2,47.9,0.107,87.1,9.0,0,4275.0
2024-01-30,Jammu and Kashmir,Tea Loose,59.2,47.9,0.107,87.1,9.0,0,28425.0
2024-01-30,Jammu and Kashmir,Salt Pack (Iodised),59.2,47.9,0.107,87.1,9.0,0,2340.0
2024-01-30,Jammu and Kashmir,Potato,59.2,47.9,0.107,87.1,9.0,0,1520.0
2024-01-30,Jammu and Kashmir,Onion,59.2,47.9,0.107,87.1,9.0,0,3058.33
2024-01-30,Jammu and Kashmir,Tomato,59.2,47.9,0.107,87.1,9.0,0,3416.67
2024-01-30,Jharkhand,Rice,77.2,51.8,0.0,58.6,10.3,0,3510.53
2024-01-30,Jharkhand,Wheat,77.2,51.8,0.0,58.6,10.3,0,2835.28
2024-01-30,Jharkhand,Atta (Wheat),77.2,51.8,0.0,58.6,10.3,0,3210.95
2024-01-30,Jharkhand,Gram Dal,77.2,51.8,0.0,58.6,10.3,0,7108.89
2024-01-30,Jharkhand,Tur/Arhar Dal,77.2,51.8,0.0,58.6,10.3,0,13316.67
2024-01-30,Jharkhand,Urad Dal,77.2,51.8,0.0,58.6,10.3,0,10850.0
2024-01-30,Jharkhand,Moong Dal,77.2,51.8,0.0,58.6,10.3,0,10240.79
2024-01-30,Jharkhand,Masoor Dal,77.2,51.8,0.0,58.6,10.3,0,7427.78
2024-01-30,Jharkhand,Sugar,77.2,51.8,0.0,58.6,10.3,0,4182.37
2024-01-30,Jharkhand,Milk @,77.2,51.8,0.0,58.6,10.3,0,5409.38
2024-01-30,Jharkhand,Groundnut Oil (Packed),77.2,51.8,0.0,58.6,10.3,0,16348.33
2024-01-30,Jharkhand,Mustard Oil (Packed),77.2,51.8,0.0,58.6,10.3,0,12815.84
2024-01-30,Jharkhand,Vanaspati (Packed),77.2,51.8,0.0,58.6,10.3,0,11127.72
2024-01-30,Jharkhand,Soya Oil (Packed),77.2,51.8,0.0,58.6,10.3,0,11708.06
2024-01-30,Jharkhand,Sunflower Oil (Packed),77.2,51.8,0.0,58.6,10.3,0,14173.94
2024-01-30,Jharkhand,Palm Oil (Packed),77.2,51.8,0.0,58.6,10.3,0,9607.25
2024-01-30,Jharkhand,Gur,77.2,51.8,0.0,58.6,10.3,0,4139.47
2024-01-30,Jharkhand,Tea Loose,77.2,51.8,0.0,58.6,10.3,0,25971.56
2024-01-30,Jharkhand,Salt Pack (Iodised),77.2,51.8,0.0,58.6,10.3,0,2040.56
2024-01-30,Jharkhand,Potato,77.2,51.8,0.0,58.6,10.3,0,1300.0
2024-01-30,Jharkhand,Onion,77.2,51.8,0.0,58.6,10.3,0,2521.88
2024-01-30,Jharkhand,Tomato,77.2,51.8,0.0,58.6,10.3,0,2156.39
2024-01-30,Karnataka,Rice,85.9,62.4,0.0,60.9,9.0,0,5290.06
2024-01-30,Karnataka,Wheat,85.9,62.4,0.0,60.9,9.0,0,3937.1
2024-01-30,Karnataka,Atta (Wheat),85.9,62.4,0.0,60.9,9.0,0,3935.68
2024-01-30,Karnataka,Gram Dal,85.9,62.4,0.0,60.9,9.0,0,7824.19
2024-01-30,Karnataka,Tur/Arhar Dal,85.9,62.4,0.0,60.9,9.0,0,14283.87
2024-01-30,Karnataka,Urad Dal,85.9,62.4,0.0,60.9,9.0,0,12332.26
2024-01-30,Karnataka,Moong Dal,85.9,62.4,0.0,60.9,9.0,0,11196.77
2024-01-30,Karnataka,Masoor Dal,85.9,62.4,0.0,60.9,9.0,0,9122.58
2024-01-30,Karnataka,Sugar,85.9,62.4,0.0,60.9,9.0,0,3834.52
2024-01-30,Karnataka,Milk @,85.9,62.4,0.0,60.9,9.0,0,4643.87
2024-01-30,Karnataka,Groundnut Oil (Packed),85.9,62.4,0.0,60.9,9.0,0,16472.58
2024-01-30,Karnataka,Mustard Oil (Packed),85.9,62.4,0.0,60.9,9.0,0,15246.67
2024-01-30,Karnataka,Vanaspati (Packed),85.9,62.4,0.0,60.9,9.0,0,10355.17
2024-01-30,Karnataka,Soya Oil (Packed),85.9,62.4,0.0,60.9,9.0,0,12446.55
2024-01-30,Karnataka,Sunflower Oil (Packed),85.9,62.4,0.0,60.9,9.0,0,11190.32
2024-01-30,Karnataka,Palm Oil (Packed),85.9,62.4,0.0,60.9,9.0,0,8688.71
2024-01-30,Karnataka,Gur,85.9,62.4,0.0,60.9,9.0,0,4327.1
2024-01-30,Karnataka,Tea Loose,85.9,62.4,0.0,60.9,9.0,0,23914.52
2024-01-30,Karnataka,Salt Pack (Iodised),85.9,62.4,0.0,60.9,9.0,0,1427.0
2024-01-30,Karnataka,Potato,85.9,62.4,0.0,60.9,9.0,0,2461.67
2024-01-30,Karnataka,Onion,85.9,62.4,0.0,60.9,9.0,0,2862.1
2024-01-30,Karnataka,Tomato,85.9,62.4,0.0,60.9,9.0,0,1928.79
2024-01-30,Kerala,Rice,90.3,77.1,0.0,71.1,5.8,0,4556.92
2024-01-30,Kerala,Wheat,90.3,77.1,0.0,71.1,5.8,0,4070.83
2024-01-30,Kerala,Atta (Wheat),90.3,77.1,0.0,71.1,5.8,0,3715.69
2024-01-30,Kerala,Gram Dal,90.3,77.1,0.0,71.1,5.8,0,8221.43
2024-01-30,Kerala,Tur/Arhar Dal,90.3,77.1,0.0,71.1,5.8,0,15361.54
2024-01-30,Kerala,Urad Dal,90.3,77.1,0.0,71.1,5.8,0,12870.83
2024-01-30,Kerala,Moong Dal,90.3,77.1,0.0,71.1,5.8,0,11657.69
2024-01-30,Kerala,Masoor Dal,90.3,77.1,0.0,71.1,5.8,0,8968.57
2024-01-30,Kerala,Sugar,90.3,77.1,0.0,71.1,5.8,0,4040.0
2024-01-30,Kerala,Milk @,90.3,77.1,0.0,71.1,5.8,0,5186.8
2024-01-30,Kerala,Groundnut Oil (Packed),90.3,77.1,0.0,71.1,5.8,0,21250.0
2024-01-30,Kerala,Mustard Oil (Packed),90.3,77.1,0.0,71.1,5.8,0,15311.11
2024-01-30,Kerala,Vanaspati (Packed),90.3,77.1,0.0,71.1,5.8,0,12118.18
2024-01-30,Kerala,Soya Oil (Packed),90.3,77.1,0.0,71.1,5.8,0,
2024-01-30,Kerala,Sunflower Oil (Packed),90.3,77.1,0.0,71.1,5.8,0,10802.73
2024-01-30,Kerala,Palm Oil (Packed),90.3,77.1,0.0,71.1,5.8,0,8848.75
2024-01-30,Kerala,Gur,90.3,77.1,0.0,71.1,5.8,0,5179.29
2024-01-30,Kerala,Tea Loose,90.3,77.1,0.0,71.1,5.8,0,19683.33
2024-01-30,Kerala,Salt Pack (Iodised),90.3,77.1,0.0,71.1,5.8,0,1043.57
2024-01-30,Kerala,Potato,90.3,77.1,0.0,71.1,5.8,0,2783.33
2024-01-30,Kerala,Onion,90.3,77.1,0.0,71.1,5.8,0,2016.67
2024-01-30,Kerala,Tomato,90.3,77.1,0.0,71.1,5.8,0,2945.83
2024-01-30,Madhya Pradesh,Rice,77.1,55.4,0.0,55.6,8.1,0,3361.96
2024-01-30,Madhya Pradesh,Wheat,77.1,55.4,0.0,55.6,8.1,0,2607.28
2024-01-30,Madhya Pradesh,Atta (Wheat),77.1,55.4,0.0,55.6,8.1,0,3039.02
2024-01-30,Madhya Pradesh,Gram Dal,77.1,55.4,0.0,55.6,8.1,0,7125.76
2024-01-30,Madhya Pradesh,Tur/Arhar Dal,77.1,55.4,0.0,55.6,8.1,0,13882.33
2024-01-30,Madhya Pradesh,Urad Dal,77.1,55.4,0.0,55.6,8.1,0,10565.91
2024-01-30,Madhya Pradesh,Moong Dal,77.1,55.4,0.0,55.6,8.1,0,10196.04
2024-01-30,Madhya Pradesh,Masoor Dal,77.1,55.4,0.0,55.6,8.1,0,8038.22
2024-01-30,Madhya Pradesh,Sugar,77.1,55.4,0.0,55.6,8.1,0,4045.48
2024-01-30,Madhya Pradesh,Milk @,77.1,55.4,0.0,55.6,8.1,0,5252.57
2024-01-30,Madhya Pradesh,Groundnut Oil (Packed),77.1,55.4,0.0,55.6,8.1,0,17700.89
2024-01-30,Madhya Pradesh,Mustard Oil (Packed),77.1,55.4,0.0,55.6,8.1,0,12233.26
2024-01-30,Madhya Pradesh,Vanaspati (Packed),77.1,55.4,0.0,55.6,8.1,0,10648.44
2024-01-30,Madhya Pradesh,Soya Oil (Packed),77.1,55.4,0.0,55.6,8.1,0,10173.18
2024-01-30,Madhya Pradesh,Sunflower Oil (Packed),77.1,55.4,0.0,55.6,8.1,0,12247.14
2024-01-30,Madhya Pradesh,Palm Oil (Packed),77.1,55.4,0.0,55.6,8.1,0,9839.0
2024-01-30,Madhya Pradesh,Gur,77.1,55.4,0.0,55.6,8.1,0,4168.7
2024-01-30,Madhya Pradesh,Tea Loose,77.1,55.4,0.0,55.6,8.1,0,22196.13
2024-01-30,Madhya Pradesh,Salt Pack (Iodised),77.1,55.4,0.0,55.6,8.1,0,1520.98
2024-01-30,Madhya Pradesh,Potato,77.1,55.4,0.0,55.6,8.1,0,1239.46
2024-01-30,Madhya Pradesh,Onion,77.1,55.4,0.0,55.6,8.1,0,2093.69
2024-01-30,Madhya Pradesh,Tomato,77.1,55.4,0.0,55.6,8.1,0,1935.07
2024-01-30,Maharashtra,Rice,86.1,70.6,0.0,52.4,12.3,0,4316.32
2024-01-30,Maharashtra,Wheat,86.1,70.6,0.0,52.4,12.3,0,3427.89
2024-01-30,Maharashtra,Atta (Wheat),86.1,70.6,0.0,52.4,12.3,0,3740.0
2024-01-30,Maharashtra,Gram Dal,86.1,70.6,0.0,52.4,12.3,0,7046.84
2024-01-30,Maharashtra,Tur/Arhar Dal,86.1,70.6,0.0,52.4,12.3,0,14583.68
2024-01-30,Maharashtra,Urad Dal,86.1,70.6,0.0,52.4,12.3,0,11294.21
2024-01-30,Maharashtra,Moong Dal,86.1,70.6,0.0,52.4,12.3,0,10772.11
2024-01-30,Maharashtra,Masoor Dal,86.1,70.6,0.0,52.4,12.3,0,8296.32
2024-01-30,Maharashtra,Sugar,86.1,70.6,0.0,52.4,12.3,0,3870.37
2024-01-30,Maharashtra,Milk @,86.1,70.6,0.0,52.4,12.3,0,5205.26
2024-01-30,Maharashtra,Groundnut Oil (Packed),86.1,70.6,0.0,52.4,12.3,0,17288.42
2024-01-30,Maharashtra,Mustard Oil (Packed),86.1,70.6,0.0,52.4,12.3,0,13952.78
2024-01-30,Maharashtra,Vanaspati (Packed),86.1,70.6,0.0,52.4,12.3,0,11376.32
2024-01-30,Maharashtra,Soya Oil (Packed),86.1,70.6,0.0,52.4,12.3,0,9761.84
2024-01-30,Maharashtra,Sunflower Oil (Packed),86.1,70.6,0.0,52.4,12.3,0,11026.05
2024-01-30,Maharashtra,Palm Oil (Packed),86.1,70.6,0.0,52.4,12.3,0,9015.63
2024-01-30,Maharashtra,Gur,86.1,70.6,0.0,52.4,12.3,0,4292.63
2024-01-30,Maharashtra,Tea Loose,86.1,70.6,0.0,52.4,12.3,0,27157.89
